       1       8   12.419118258   12.480757466
 -0.500000000 -0.250000000 -0.250000000       4
       1       5    8.908970965    8.705847601
       1       6   11.284742177   11.329354504
       1       7   11.643281281   11.444462792
       1       8   12.689924207   12.741861012
 -0.250000000  0.000000000  0.000000000       4
       1       5    8.536386233    8.297379514
       1       6    9.976911995    9.883007479
       1       7    9.976912819    9.886309050
       1       8   13.515695232   13.563068545
 -0.250000000  0.000000000  0.250000000       4
       1       5    8.908970344    8.705025723
       1       6   11.284742680   11.323919992
       1       7   11.643281381   11.438374728
       1       8   12.689923952   12.737215168
 -0.250000000  0.000000000 -0.500000000       4
       1       5    7.947963150    7.628286875
       1       6   10.918810672   10.740042621
       1       7   12.291591097   12.318274634
       1       8   12.419119287   12.483607917
 -0.250000000  0.000000000 -0.250000000       4
       1       5    7.560505609    7.219093490
       1       6    9.576364601    9.382626714
       1       7   12.282728658   12.320363991
       1       8   12.282729545   12.320699853
 -0.250000000  0.250000000  0.000000000       4
       1       5    8.908971397    8.705132901
       1       6   11.284742528   11.323767350
       1       7   11.643280983   11.438204396
       1       8   12.689923882   12.737172188
 -0.250000000  0.250000000  0.250000000       4
       1       5    7.947963930    7.626824367
       1       6   10.918810245   10.744597797
       1       7   12.291590409   12.299988429
       1       8   12.419117939   12.474929304
 -0.250000000  0.250000000  0.500000000       4
       1       5   10.730353733   10.468749293
       1       6   10.730355417   10.476926589
       1       7   11.516374976   11.542691719
       1       8   11.516376637   11.546103937
 -0.250000000  0.250000000 -0.250000000       4
       1       5    7.947965528    7.627808270
       1       6   10.918808815   10.728544348
       1       7   12.291590568   12.324028593
       1       8   12.419118804   12.490226915
 -0.250000000 -0.500000000  0.000000000       4
       1       5    7.947964060    7.628275031
       1       6   10.918809980   10.740221870
       1       7   12.291591138   12.318650554
       1       8   12.419119746   12.483753787
 -0.250000000  0.500000000  0.250000000       4
       1       5   10.730354236   10.468853825
       1       6   10.730355141   10.476620406
       1       7   11.516375291   11.542713257
       1       8   11.516376156   11.545792217
 -0.250000000 -0.500000000 -0.500000000       4
       1       5    7.947963643    7.626619584
       1       6   10.918810388   10.744705252
       1       7   12.291591357   12.316775353
       1       8   12.419119284   12.483784802
 -0.250000000 -0.500000000 -0.250000000       4
       1       5    8.908972956    8.705373460
       1       6   11.284741601   11.330450500
       1       7   11.643280701   11.445761810
       1       8   12.689923966   12.742540771
 -0.250000000 -0.250000000  0.000000000       4
       1       5    7.560505635    7.218785484
       1       6    9.576364577    9.382370308
       1       7   12.282728902   12.321557401
       1       8   12.282729388   12.320687431
 -0.250000000 -0.250000000  0.250000000       4
       1       5    7.947964648    7.627639294
       1       6   10.918809600   10.728925624
       1       7   12.291590543   12.324270115
       1       8   12.419118299   12.490179995
 -0.250000000 -0.250000000 -0.500000000       4
       1       5    8.908971905    8.705349933
       1       6   11.284741766   11.330115323
       1       7   11.643280925   11.445578955
       1       8   12.689924238   12.742387734
 -0.250000000 -0.250000000 -0.250000000       4
       1       5    8.536387571    8.297548197
       1       6    9.976912117    9.886434094
       1       7    9.976913691    9.887734693
       1       8   13.515694223   13.572395879
