# neig  =     1024
# vol   =  0.169793280E+05
# nspin, nspinor, nkpt, ncb, nvb =        1       1      64       4       4
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     9     1     1     1  0.77602429E+01  0.38438954E+01  0.39163475E+01  0.10745642E-02  0.11423987E-01  0.30725506E-01
     9     1     2     1  0.77602429E+01  0.38435577E+01  0.39166852E+01  0.30218392E+02 -0.45215463E+01 -0.31263415E+01
     9     1     3     1  0.77602429E+01 -0.25873338E+01  0.10347577E+02  0.46903699E-05 -0.19319176E-02  0.97880754E-03
     9     1     4     1  0.77602429E+01 -0.55773881E+01  0.13337631E+02  0.14510428E-01 -0.93998770E-01  0.75330337E-01
     9     2     1     1  0.96945842E+01  0.38438954E+01  0.58506888E+01  0.69479455E+01 -0.20042854E+01  0.17119537E+01
     9     2     2     1  0.96945842E+01  0.38435577E+01  0.58510265E+01  0.64122592E+00 -0.19818431E+00  0.77585366E+00
     9     2     3     1  0.96945842E+01 -0.25873338E+01  0.12281918E+02  0.18559403E-06  0.31589054E-03  0.29292866E-03
     9     2     4     1  0.96945842E+01 -0.55773881E+01  0.15271972E+02  0.69629268E-02  0.71387122E-01  0.43206546E-01
     9     3     1     1  0.96924814E+01  0.38438954E+01  0.58485860E+01  0.91078829E+00 -0.94695764E+00  0.11857285E+00
     9     3     2     1  0.96924814E+01  0.38435577E+01  0.58489237E+01  0.48257017E+01  0.16254129E+01 -0.14777465E+01
     9     3     3     1  0.96924814E+01 -0.25873338E+01  0.12279815E+02  0.14836509E-05 -0.29066853E-03 -0.11828621E-02
     9     3     4     1  0.96924814E+01 -0.55773881E+01  0.15269870E+02  0.54803128E-01 -0.10095176E+00 -0.21121522E+00
     9     4     1     1  0.14035567E+02  0.38438954E+01  0.10191671E+02  0.81330102E-10  0.54565314E-05 -0.71802762E-05
